UMAP_1,UMAP_2,leiden,patient_name,cell_type_scChat
15.760178,6.5028567,20,S5,Mesothelial cells
10.960904,-5.890393,3,S5,B cells
17.048658,0.8534612,12,S5,Monocytes
13.696158,2.6917255,11,S5,Pericytes
4.0414314,13.358464,18,S5,Progenitor cells
15.906031,9.05808,9,S5,Mast cells
15.343688,8.021962,19,S5,Stromal cells
12.125129,11.186025,9,S5,Mast cells
14.2312,-1.0128464,21,S5,Schwann cells
12.550146,-0.42903712,13,S5,Macrophages
10.556314,6.4494095,2,S5,Myeloid cells
16.125952,5.070393,20,S5,Mesothelial cells
12.604022,9.250024,2,S5,Myeloid cells
17.289047,12.627044,5,S5,NK cells
-9.057168,2.3501236,23,S5,Adipocytes
11.571899,7.3704796,2,S5,Myeloid cells
12.03645,-2.7368505,3,S5,B cells
13.76059,14.309148,8,S5,Plasma cells
10.94887,8.78984,2,S5,Myeloid cells
16.429588,8.09704,19,S5,Stromal cells
14.599082,10.109007,9,S5,Mast cells
19.825722,14.036703,5,S5,NK cells
18.683115,1.73646,12,S5,Monocytes
19.442928,2.2341132,12,S5,Monocytes
10.169401,-4.5310736,3,S5,B cells
12.084551,-2.7671824,3,S5,B cells
11.61507,-0.25529382,13,S5,Macrophages
14.4673395,8.367007,2,S5,Myeloid cells
17.900507,14.216081,5,S5,NK cells
11.6033535,-6.26184,3,S5,B cells
11.671009,9.727541,2,S5,Myeloid cells
9.678707,-5.198353,3,S5,B cells
11.0463915,-5.5014396,3,S5,B cells
14.800655,9.799416,9,S5,Mast cells
18.81331,13.675126,5,S5,NK cells
5.4908485,5.2525983,16,S5,Platelets
19.159473,12.341311,5,S5,NK cells
18.03121,12.815994,5,S5,NK cells
11.333333,-0.16981262,13,S5,Macrophages
15.825167,10.178507,9,S5,Mast cells
11.30018,10.668298,9,S5,Mast cells
14.020459,-2.7120318,3,S5,B cells
5.5114083,-0.053422082,16,S5,Platelets
12.847894,7.7094545,2,S5,Myeloid cells
18.687277,13.085055,5,S5,NK cells
12.491669,10.344027,9,S5,Mast cells
10.773095,6.5486984,2,S5,Myeloid cells
12.931409,7.446482,2,S5,Myeloid cells
14.417576,0.34402448,21,S5,Schwann cells
15.082753,9.950728,9,S5,Mast cells
13.970348,9.699361,9,S5,Mast cells
13.417228,10.357468,9,S5,Mast cells
18.346342,14.264568,5,S5,NK cells
18.934566,13.624335,5,S5,NK cells
18.65915,12.722765,5,S5,NK cells
11.537032,7.6133447,2,S5,Myeloid cells
16.124357,9.697592,9,S5,Mast cells
20.194798,13.868893,5,S5,NK cells
12.585663,1.5357457,11,S5,Pericytes
6.8528633,1.0608853,15,S5,Erythrocytes
10.908058,-6.0608826,3,S5,B cells
12.752533,8.945584,2,S5,Myeloid cells
14.402048,11.382031,22,S5,Chondrocytes
15.794265,7.799123,19,S5,Stromal cells
12.302514,6.2422776,2,S5,Myeloid cells
8.045044,9.995422,10,S5,Smooth muscle cells
6.287611,5.7506804,16,S5,Platelets
17.736496,5.4333878,20,S5,Mesothelial cells
19.14905,12.192564,5,S5,NK cells
18.640553,14.128072,5,S5,NK cells
18.297895,14.483026,5,S5,NK cells
12.125568,6.406389,2,S5,Myeloid cells
12.794564,7.7960353,2,S5,Myeloid cells
12.81439,2.264983,11,S5,Pericytes
18.322937,14.107447,5,S5,NK cells
16.57591,7.1472664,19,S5,Stromal cells
14.5218115,10.2552395,9,S5,Mast cells
17.68723,12.512165,5,S5,NK cells
12.514841,10.615101,9,S5,Mast cells
17.928709,12.144826,5,S5,NK cells
8.676557,12.269715,17,S5,Basophils
12.625607,7.7475386,2,S5,Myeloid cells
12.457551,9.113987,2,S5,Myeloid cells
13.058247,-3.2789814,3,S5,B cells
12.428604,1.5069933,11,S5,Pericytes
17.55652,13.530344,5,S5,NK cells
13.444543,8.303025,2,S5,Myeloid cells
13.996913,-2.830981,3,S5,B cells
11.090638,7.988677,2,S5,Myeloid cells
11.002245,7.8003554,2,S5,Myeloid cells
12.751218,6.872902,2,S5,Myeloid cells
11.397771,-5.6664543,3,S5,B cells
13.400452,9.387626,2,S5,Myeloid cells
19.841604,13.116251,5,S5,NK cells
11.624574,-5.4705243,3,S5,B cells
13.340856,-5.447984,3,S5,B cells
14.902011,-1.5040482,21,S5,Schwann cells
11.434334,10.23855,9,S5,Mast cells
19.431658,1.7391808,12,S5,Monocytes
15.911187,9.44836,9,S5,Mast cells
19.799274,12.600973,5,S5,NK cells
19.73612,13.259993,5,S5,NK cells
14.242057,10.055506,9,S5,Mast cells
11.888995,-5.419685,3,S5,B cells
6.667637,5.0549726,16,S5,Platelets
10.901463,6.3220406,2,S5,Myeloid cells
13.016503,7.895581,2,S5,Myeloid cells
12.254589,11.123846,9,S5,Mast cells
13.307258,9.216004,9,S5,Mast cells
3.9268959,12.51743,18,S5,Progenitor cells
19.290735,13.07013,5,S5,NK cells
12.997836,7.2584953,2,S5,Myeloid cells
6.3769026,4.623996,16,S5,Platelets
15.9449005,4.8704677,20,S5,Mesothelial cells
15.930975,7.9487658,19,S5,Stromal cells
18.695375,12.314719,5,S5,NK cells
13.253332,5.531024,11,S5,Pericytes
12.825331,4.4914327,11,S5,Pericytes
14.979568,-1.3977274,21,S5,Schwann cells
18.608486,13.632479,5,S5,NK cells
16.889145,12.913643,5,S5,NK cells
19.42557,13.4029665,5,S5,NK cells
13.174825,-5.4363275,3,S5,B cells
13.001116,-5.03162,3,S5,B cells
14.202141,8.28402,2,S5,Myeloid cells
18.462421,13.779666,5,S5,NK cells
13.115162,-4.448027,3,S5,B cells
11.694552,-6.2413993,3,S5,B cells
10.615139,7.3363566,2,S5,Myeloid cells
19.455658,12.490146,5,S5,NK cells
18.718636,12.168451,5,S5,NK cells
17.921791,12.429557,5,S5,NK cells
10.633824,-6.7674947,3,S5,B cells
11.894689,9.628221,2,S5,Myeloid cells
11.745519,11.974321,8,S5,Plasma cells
13.32367,-3.3522146,3,S5,B cells
18.196579,13.4311075,5,S5,NK cells
12.105018,7.704042,2,S5,Myeloid cells
12.242693,-6.4047146,3,S5,B cells
13.888836,9.995536,9,S5,Mast cells
13.891879,9.092892,9,S5,Mast cells
17.91327,14.470072,5,S5,NK cells
11.564001,10.672753,9,S5,Mast cells
-0.95900327,1.9215178,4,S5,Endothelial cells
6.2464366,4.8031306,16,S5,Platelets
12.313331,6.260673,2,S5,Myeloid cells
16.62242,7.890793,19,S5,Stromal cells
17.799334,12.178554,5,S5,NK cells
11.306713,-6.983867,3,S5,B cells
13.561517,7.343673,2,S5,Myeloid cells
16.886673,12.672191,5,S5,NK cells
14.547327,9.991638,9,S5,Mast cells
19.400171,13.018939,5,S5,NK cells
17.71524,5.4054136,20,S5,Mesothelial cells
12.4901705,10.50418,9,S5,Mast cells
12.90937,-7.08149,3,S5,B cells
3.6212852,2.5733898,0,S5,Fibroblasts
12.804208,1.4886396,11,S5,Pericytes
18.560062,1.8493303,12,S5,Monocytes
18.194307,12.905194,5,S5,NK cells
6.1775002,5.6315074,16,S5,Platelets
16.190102,9.545782,9,S5,Mast cells
19.335663,13.403757,5,S5,NK cells
14.9747095,-1.6036718,21,S5,Schwann cells
16.47342,12.510718,5,S5,NK cells
16.000832,4.7271075,20,S5,Mesothelial cells
14.4984255,8.31887,2,S5,Myeloid cells
14.46987,8.177552,2,S5,Myeloid cells
15.728142,9.905909,9,S5,Mast cells
13.27957,7.058969,2,S5,Myeloid cells
10.826629,-6.0592647,3,S5,B cells
13.145973,6.2771544,2,S5,Myeloid cells
12.125486,3.522861,11,S5,Pericytes
18.039629,12.257262,5,S5,NK cells
14.248574,7.852916,2,S5,Myeloid cells
13.12814,7.4464107,2,S5,Myeloid cells
1.5337152,3.2073953,0,S5,Fibroblasts
2.6116774,14.229699,18,S5,Progenitor cells
12.507149,7.36368,2,S5,Myeloid cells
12.38484,-6.7338386,3,S5,B cells
11.984422,10.612718,9,S5,Mast cells
10.877152,6.5116115,2,S5,Myeloid cells
10.756514,6.3001704,2,S5,Myeloid cells
15.679874,9.527933,9,S5,Mast cells
18.393764,13.009386,5,S5,NK cells
16.349937,7.925535,19,S5,Stromal cells
18.664354,13.162926,5,S5,NK cells
18.313368,12.644204,5,S5,NK cells
11.126341,9.136211,2,S5,Myeloid cells
17.368477,1.0203307,12,S5,Monocytes
11.304045,-6.053249,3,S5,B cells
17.167025,12.729041,5,S5,NK cells
11.405578,7.393236,2,S5,Myeloid cells
19.29383,12.7049885,5,S5,NK cells
13.939078,10.280107,9,S5,Mast cells
11.840231,-6.230164,3,S5,B cells
10.139479,-5.1001344,3,S5,B cells
19.187819,13.165943,5,S5,NK cells
18.883423,11.446303,5,S5,NK cells
12.708166,12.411494,8,S5,Plasma cells
12.646757,6.5581656,2,S5,Myeloid cells
16.583939,8.058513,19,S5,Stromal cells
12.595033,10.194543,9,S5,Mast cells
11.205155,9.053234,2,S5,Myeloid cells
18.847816,12.818075,5,S5,NK cells
16.303543,7.1761975,19,S5,Stromal cells
19.092327,12.188014,5,S5,NK cells
12.630443,-4.2471385,3,S5,B cells
-9.05273,2.346542,23,S5,Adipocytes
18.04753,14.190116,5,S5,NK cells
19.826683,12.707147,5,S5,NK cells
13.768894,-0.2990773,11,S5,Pericytes
11.169079,9.675181,2,S5,Myeloid cells
13.402655,7.9009137,2,S5,Myeloid cells
14.930286,12.585655,22,S5,Chondrocytes
1.8043118,3.5542586,0,S5,Fibroblasts
12.409713,13.958228,8,S5,Plasma cells
19.62685,13.168578,5,S5,NK cells
15.756888,8.138166,19,S5,Stromal cells
17.549261,12.923122,5,S5,NK cells
12.288168,11.189996,9,S5,Mast cells
19.498322,2.1930447,12,S5,Monocytes
18.85473,13.628387,5,S5,NK cells
19.039238,13.074174,5,S5,NK cells
17.915958,12.8629465,5,S5,NK cells
16.32675,8.032262,19,S5,Stromal cells
17.484299,12.007143,5,S5,NK cells
17.497149,12.511013,5,S5,NK cells
18.147375,12.671222,5,S5,NK cells
13.364104,13.677875,8,S5,Plasma cells
17.980976,13.381195,5,S5,NK cells
12.679084,6.624556,2,S5,Myeloid cells
11.41601,7.0816164,2,S5,Myeloid cells
10.785365,8.657974,2,S5,Myeloid cells
16.104877,12.583969,5,S5,NK cells
9.819995,-5.7457414,3,S5,B cells
5.7515583,5.5792956,16,S5,Platelets
11.052854,-5.054041,3,S5,B cells
15.877828,7.784161,19,S5,Stromal cells
17.491417,2.552514,12,S5,Monocytes
13.562494,8.58772,2,S5,Myeloid cells
18.702177,12.990309,5,S5,NK cells
15.2677355,7.843167,2,S5,Myeloid cells
10.625918,6.510451,2,S5,Myeloid cells
14.665383,11.903023,22,S5,Chondrocytes
11.458592,8.781385,2,S5,Myeloid cells
13.196668,9.456123,2,S5,Myeloid cells
14.462196,8.087866,2,S5,Myeloid cells
11.336372,-5.5290365,3,S5,B cells
16.13274,4.8145223,20,S5,Mesothelial cells
15.811698,7.6888227,19,S5,Stromal cells
12.790674,7.3027196,2,S5,Myeloid cells
15.932862,4.672047,20,S5,Mesothelial cells
19.1168,12.539126,5,S5,NK cells
12.407278,11.221463,8,S5,Plasma cells
14.0953455,11.347851,22,S5,Chondrocytes
12.891354,7.0634933,2,S5,Myeloid cells
12.1458645,-6.9535027,3,S5,B cells
11.188673,6.446965,2,S5,Myeloid cells
14.075885,12.2969675,22,S5,Chondrocytes
19.502373,13.836401,5,S5,NK cells
13.169816,13.584154,8,S5,Plasma cells
14.161421,10.387145,9,S5,Mast cells
13.94629,8.963207,2,S5,Myeloid cells
6.0972886,5.663014,16,S5,Platelets
12.795121,-3.9707968,3,S5,B cells
14.496134,10.236006,9,S5,Mast cells
10.785812,8.072501,2,S5,Myeloid cells
11.097462,6.712395,2,S5,Myeloid cells
14.404962,-1.6446568,21,S5,Schwann cells
9.909709,-4.642365,3,S5,B cells
10.8256,11.236179,8,S5,Plasma cells
-9.093978,2.3814676,23,S5,Adipocytes
14.804339,-1.6137394,21,S5,Schwann cells
13.072196,6.5491104,2,S5,Myeloid cells
13.90502,2.1706636,11,S5,Pericytes
18.092463,13.362943,5,S5,NK cells
11.525887,-5.707573,3,S5,B cells
11.943761,-5.1992035,3,S5,B cells
13.709527,10.638356,2,S5,Myeloid cells
14.995038,0.48128185,21,S5,Schwann cells
5.0012765,4.8793435,16,S5,Platelets
11.753757,7.1143146,2,S5,Myeloid cells
15.001802,12.418859,22,S5,Chondrocytes
11.014096,-5.5449514,3,S5,B cells
17.90205,12.764028,5,S5,NK cells
10.888122,-3.7710295,3,S5,B cells
9.509121,-4.8714705,3,S5,B cells
9.564387,9.372966,2,S5,Myeloid cells
16.390692,8.022734,19,S5,Stromal cells
11.467185,-7.369607,3,S5,B cells
13.085106,-3.325961,3,S5,B cells
14.012347,8.481862,2,S5,Myeloid cells
20.072008,13.265327,5,S5,NK cells
10.731775,6.4446826,2,S5,Myeloid cells
11.191002,-4.741953,3,S5,B cells
-9.028924,2.3261805,23,S5,Adipocytes
14.823755,12.2354,22,S5,Chondrocytes
11.943092,-5.365642,3,S5,B cells
10.336782,7.4241533,2,S5,Myeloid cells
13.596128,6.7375593,2,S5,Myeloid cells
10.088476,-5.6094337,3,S5,B cells
11.101837,-5.3412147,3,S5,B cells
16.838142,11.817348,5,S5,NK cells
12.56873,9.68302,2,S5,Myeloid cells
3.8961575,12.960102,18,S5,Progenitor cells
6.504036,4.935068,16,S5,Platelets
19.361292,13.064089,5,S5,NK cells
19.457355,13.309972,5,S5,NK cells
4.0144763,13.262163,18,S5,Progenitor cells
11.225597,8.709197,2,S5,Myeloid cells
17.21664,8.465135,19,S5,Stromal cells
12.291826,-2.9171848,3,S5,B cells
18.17497,13.333627,5,S5,NK cells
19.453455,2.2091694,12,S5,Monocytes
15.177419,12.777275,22,S5,Chondrocytes
10.591776,7.157956,2,S5,Myeloid cells
18.182863,12.39247,5,S5,NK cells
12.549201,-5.6022973,3,S5,B cells
11.149132,8.927869,2,S5,Myeloid cells
13.4531975,8.118542,2,S5,Myeloid cells
5.739082,4.6595745,16,S5,Platelets
13.384711,-4.7949195,3,S5,B cells
15.539294,7.3615875,2,S5,Myeloid cells
12.328496,7.7461004,2,S5,Myeloid cells
13.506618,2.529238,11,S5,Pericytes
17.45067,0.8232898,12,S5,Monocytes
11.11472,-6.0105286,3,S5,B cells
13.215971,9.311676,2,S5,Myeloid cells
12.511781,2.2763128,11,S5,Pericytes
18.819468,13.178107,5,S5,NK cells
17.879925,13.129307,5,S5,NK cells
16.090374,7.9654717,19,S5,Stromal cells
12.126092,-4.1348634,3,S5,B cells
16.075483,7.0781937,19,S5,Stromal cells
15.494378,6.6678076,20,S5,Mesothelial cells
17.075994,8.568768,19,S5,Stromal cells
10.3398905,8.290404,2,S5,Myeloid cells
17.515425,5.748868,20,S5,Mesothelial cells
12.171427,7.255055,2,S5,Myeloid cells
15.873862,5.1719465,20,S5,Mesothelial cells
15.545322,9.175424,9,S5,Mast cells
16.275133,6.381859,20,S5,Mesothelial cells
15.654879,7.951035,19,S5,Stromal cells
11.7208185,-6.1212745,3,S5,B cells
13.159825,9.166604,9,S5,Mast cells
19.616442,12.6351795,5,S5,NK cells
11.204008,6.011898,2,S5,Myeloid cells
15.395753,-0.97923684,21,S5,Schwann cells
14.117733,7.182488,2,S5,Myeloid cells
13.21893,7.0158157,2,S5,Myeloid cells
13.031552,7.105223,2,S5,Myeloid cells
11.488259,6.175314,2,S5,Myeloid cells
10.953875,-6.139607,3,S5,B cells
9.264115,10.026092,2,S5,Myeloid cells
13.260061,7.0881476,2,S5,Myeloid cells
11.867599,9.525617,2,S5,Myeloid cells
17.063698,0.7865368,12,S5,Monocytes
19.223103,12.002572,5,S5,NK cells
13.634303,8.499925,2,S5,Myeloid cells
18.473953,12.5580845,5,S5,NK cells
19.310726,12.832458,5,S5,NK cells
16.769163,12.285316,5,S5,NK cells
12.9776,4.899428,11,S5,Pericytes
15.18322,0.5832101,21,S5,Schwann cells
13.653483,-2.6215148,3,S5,B cells
12.570801,-6.5803375,3,S5,B cells
11.246477,-3.6542764,3,S5,B cells
18.179144,-0.5489243,12,S5,Monocytes
19.2254,12.839822,5,S5,NK cells
10.959819,-4.439558,3,S5,B cells
17.430248,14.090175,5,S5,NK cells
19.599483,12.626863,5,S5,NK cells
11.105286,-5.75332,3,S5,B cells
13.112085,-3.5449746,3,S5,B cells
13.2969,8.670818,2,S5,Myeloid cells
19.133505,12.888525,5,S5,NK cells
13.105271,2.3607032,11,S5,Pericytes
10.289471,10.645119,2,S5,Myeloid cells
13.044216,10.575237,9,S5,Mast cells
13.507172,8.674046,2,S5,Myeloid cells
14.364801,8.388288,2,S5,Myeloid cells
13.284709,1.3779415,11,S5,Pericytes
17.516073,2.7457352,12,S5,Monocytes
14.774908,11.957945,22,S5,Chondrocytes
13.764126,7.8046126,2,S5,Myeloid cells
11.056253,6.5582657,2,S5,Myeloid cells
17.740852,12.8545475,5,S5,NK cells
12.816028,7.056096,2,S5,Myeloid cells
11.603857,-5.4533157,3,S5,B cells
18.947767,13.522251,5,S5,NK cells
19.23666,11.310509,5,S5,NK cells
13.236692,-7.22061,3,S5,B cells
14.446786,8.0031,2,S5,Myeloid cells
4.1253314,-2.1286066,14,S5,Neutrophils
-9.071463,2.356966,23,S5,Adipocytes
16.115343,7.345644,19,S5,Stromal cells
16.253735,7.385509,19,S5,Stromal cells
3.598626,12.820141,18,S5,Progenitor cells
14.779855,-1.5984185,21,S5,Schwann cells
19.47252,12.612335,5,S5,NK cells
12.054814,10.092903,9,S5,Mast cells
12.16873,9.348345,2,S5,Myeloid cells
12.960675,7.911419,2,S5,Myeloid cells
12.974362,-5.106176,3,S5,B cells
9.931878,-5.8248024,3,S5,B cells
13.058414,9.34715,9,S5,Mast cells
18.729336,12.409133,5,S5,NK cells
13.372308,-3.1584885,3,S5,B cells
17.622385,14.246486,5,S5,NK cells
11.31965,-6.6991196,3,S5,B cells
13.12064,1.4012465,11,S5,Pericytes
14.508174,7.801101,2,S5,Myeloid cells
6.104379,4.4790144,16,S5,Platelets
9.824292,-5.7105145,3,S5,B cells
19.253765,13.237856,5,S5,NK cells
19.946228,13.582132,5,S5,NK cells
14.72779,10.444732,9,S5,Mast cells
11.086194,-4.8420815,3,S5,B cells
14.140709,11.49125,22,S5,Chondrocytes
13.411333,-5.544928,3,S5,B cells
18.049952,13.553797,5,S5,NK cells
6.6941624,5.0287094,16,S5,Platelets
13.606311,13.746329,8,S5,Plasma cells
19.042194,13.937696,5,S5,NK cells
12.663925,4.734743,11,S5,Pericytes
18.103994,12.865294,5,S5,NK cells
18.380836,13.249723,5,S5,NK cells
19.535744,13.45565,5,S5,NK cells
16.927591,7.671157,19,S5,Stromal cells
10.539939,-5.5938067,3,S5,B cells
19.17799,13.813582,5,S5,NK cells
13.691014,1.4939437,11,S5,Pericytes
14.026668,9.79849,2,S5,Myeloid cells
10.888064,7.546781,2,S5,Myeloid cells
15.194135,9.970467,9,S5,Mast cells
15.04708,12.721801,22,S5,Chondrocytes
15.984358,9.3752575,9,S5,Mast cells
11.125702,-6.4671974,3,S5,B cells
19.951002,12.674471,5,S5,NK cells
14.900847,7.4032583,2,S5,Myeloid cells
18.773878,1.6327604,12,S5,Monocytes
13.3381405,9.152539,2,S5,Myeloid cells
10.868582,8.855254,2,S5,Myeloid cells
17.449802,-0.2045512,12,S5,Monocytes
15.578534,9.01798,9,S5,Mast cells
19.41434,12.958994,5,S5,NK cells
14.138583,9.32144,9,S5,Mast cells
14.540908,7.968528,2,S5,Myeloid cells
13.04472,-3.2866504,3,S5,B cells
15.748142,6.412566,20,S5,Mesothelial cells
13.09278,14.874814,8,S5,Plasma cells
14.677988,-1.7665327,21,S5,Schwann cells
9.8336115,9.975565,2,S5,Myeloid cells
19.085878,12.755648,5,S5,NK cells
11.782087,-6.301447,3,S5,B cells
12.694154,9.980925,2,S5,Myeloid cells
4.3705635,4.138899,0,S5,Fibroblasts
14.536396,11.839658,22,S5,Chondrocytes
17.848587,2.6499007,12,S5,Monocytes
16.026768,9.732187,9,S5,Mast cells
14.043127,7.3478403,2,S5,Myeloid cells
9.75596,-5.743576,3,S5,B cells
14.334578,12.346788,22,S5,Chondrocytes
14.017418,11.917254,22,S5,Chondrocytes
12.911248,6.3656087,2,S5,Myeloid cells
11.253016,8.151366,2,S5,Myeloid cells
18.437183,14.239007,5,S5,NK cells
12.323962,-6.558087,3,S5,B cells
13.571674,8.731737,2,S5,Myeloid cells
12.612198,-4.3748536,3,S5,B cells
13.654545,8.371367,2,S5,Myeloid cells
13.775263,10.253275,9,S5,Mast cells
18.267456,1.7995137,12,S5,Monocytes
19.013227,12.402144,5,S5,NK cells
12.236704,6.1959376,2,S5,Myeloid cells
11.272617,9.542007,2,S5,Myeloid cells
13.649811,2.8377447,11,S5,Pericytes
17.748728,13.997911,5,S5,NK cells
18.204987,14.849768,5,S5,NK cells
17.10513,12.355235,5,S5,NK cells
17.972881,6.1452603,20,S5,Mesothelial cells
17.44309,5.6565967,20,S5,Mesothelial cells
19.840149,13.349381,5,S5,NK cells
10.951852,8.321502,2,S5,Myeloid cells
12.367396,-6.4211707,3,S5,B cells
15.717498,9.935973,9,S5,Mast cells
11.734715,9.589818,2,S5,Myeloid cells
12.870154,2.4497228,11,S5,Pericytes
14.905901,10.171486,9,S5,Mast cells
13.732989,9.151214,2,S5,Myeloid cells
13.016875,15.258405,8,S5,Plasma cells
10.507383,-4.1407933,3,S5,B cells
19.544754,12.570143,5,S5,NK cells
12.802084,10.848137,9,S5,Mast cells
12.651274,13.684161,8,S5,Plasma cells
12.040027,-2.6576238,3,S5,B cells
11.843351,7.8018346,2,S5,Myeloid cells
11.027496,-4.355209,3,S5,B cells
19.534035,13.148753,5,S5,NK cells
11.101379,6.7390018,2,S5,Myeloid cells
19.421835,2.253694,12,S5,Monocytes
11.191645,7.7893023,2,S5,Myeloid cells
18.38089,13.689502,5,S5,NK cells
12.295187,-3.40072,3,S5,B cells
11.953133,7.5092854,2,S5,Myeloid cells
12.399023,7.02741,2,S5,Myeloid cells
18.158113,12.925061,5,S5,NK cells
11.199243,-3.7332819,3,S5,B cells
14.695505,-1.8085862,21,S5,Schwann cells
13.21694,10.222848,9,S5,Mast cells
10.797158,-6.5740485,3,S5,B cells
6.262824,4.773328,16,S5,Platelets
16.166485,7.8937154,19,S5,Stromal cells
12.398206,-3.7691956,3,S5,B cells
13.087904,-6.8506675,3,S5,B cells
19.152609,13.050253,5,S5,NK cells
12.4180355,7.586318,2,S5,Myeloid cells
14.794891,10.153124,9,S5,Mast cells
12.878762,8.963791,9,S5,Mast cells
17.03088,12.004663,5,S5,NK cells
10.517791,6.7036986,2,S5,Myeloid cells
11.669509,-3.489223,21,S5,Schwann cells
11.396871,6.909398,2,S5,Myeloid cells
15.073777,9.575778,9,S5,Mast cells
12.3259535,9.211966,2,S5,Myeloid cells
17.53027,1.4385713,12,S5,Monocytes
18.417997,12.821562,5,S5,NK cells
18.148302,13.672422,5,S5,NK cells
12.40679,-3.7827964,3,S5,B cells
18.213537,1.6560817,12,S5,Monocytes
15.030115,10.003135,9,S5,Mast cells
14.239176,11.614987,22,S5,Chondrocytes
10.2357235,7.2149706,2,S5,Myeloid cells
15.9228735,7.8501973,19,S5,Stromal cells
13.079831,-3.369953,3,S5,B cells
11.638049,-5.4677577,3,S5,B cells
16.400723,8.12656,19,S5,Stromal cells
12.144453,7.684066,2,S5,Myeloid cells
15.067332,10.2422,9,S5,Mast cells
12.678197,9.115588,2,S5,Myeloid cells
13.568844,10.453405,9,S5,Mast cells
11.004482,-6.4527564,3,S5,B cells
15.700267,10.23813,9,S5,Mast cells
11.513455,-6.273606,3,S5,B cells
19.836443,13.258227,5,S5,NK cells
12.758386,8.096155,2,S5,Myeloid cells
11.233437,8.414592,2,S5,Myeloid cells
18.433582,12.60416,5,S5,NK cells
10.767908,-4.213469,3,S5,B cells
18.444868,14.062602,5,S5,NK cells
13.339019,1.53696,11,S5,Pericytes
14.340231,11.398981,22,S5,Chondrocytes
11.712209,9.031198,2,S5,Myeloid cells
14.976297,10.407501,9,S5,Mast cells
18.1799,12.423022,5,S5,NK cells
18.140955,14.059151,5,S5,NK cells
13.928194,10.960097,22,S5,Chondrocytes
12.812904,7.33631,2,S5,Myeloid cells
15.550144,-0.9064397,21,S5,Schwann cells
16.028574,4.889734,20,S5,Mesothelial cells
10.352877,7.417905,2,S5,Myeloid cells
14.778116,8.31528,2,S5,Myeloid cells
11.069775,9.168501,2,S5,Myeloid cells
14.829502,-1.6078197,21,S5,Schwann cells
13.970399,9.920074,2,S5,Myeloid cells
13.085994,8.345084,2,S5,Myeloid cells
18.511982,12.429876,5,S5,NK cells
17.607496,-0.067370445,12,S5,Monocytes
11.704843,8.156152,2,S5,Myeloid cells
12.124294,-5.164374,3,S5,B cells
17.567194,11.621166,5,S5,NK cells
18.77759,14.17256,5,S5,NK cells
10.864039,6.9174957,2,S5,Myeloid cells
16.919035,0.8440087,12,S5,Monocytes
11.168545,-5.3426476,3,S5,B cells
12.119659,-6.5904794,3,S5,B cells
12.757941,-3.4841504,3,S5,B cells
16.346075,12.70617,5,S5,NK cells
13.759566,-6.095982,3,S5,B cells
12.17578,-0.47391406,13,S5,Macrophages
15.453676,8.827835,9,S5,Mast cells
13.081683,9.609697,9,S5,Mast cells
18.623657,14.088384,5,S5,NK cells
12.402213,6.520756,2,S5,Myeloid cells
14.198862,11.366639,22,S5,Chondrocytes
20.208565,13.842052,5,S5,NK cells
11.365311,-6.410885,3,S5,B cells
11.983439,-5.5417933,3,S5,B cells
13.631829,10.509226,9,S5,Mast cells
10.500071,10.608409,2,S5,Myeloid cells
17.564198,12.548778,5,S5,NK cells
14.142846,8.602308,2,S5,Myeloid cells
14.117781,7.6023483,2,S5,Myeloid cells
11.115197,6.915961,2,S5,Myeloid cells
10.52691,8.139905,2,S5,Myeloid cells
11.709517,9.692102,2,S5,Myeloid cells
10.405115,6.9365816,2,S5,Myeloid cells
16.79061,4.262148,20,S5,Mesothelial cells
